version,hemi,subject_id,pair,measure,value
default,R,HC032,ses-01,cell_quality,0.6138681357568282
default,R,HC032,ses-02,cell_quality,0.5873045749422914
default,R,HC036,ses-01,cell_quality,0.5954347347277041
default,R,HC036,ses-02,cell_quality,0.5853590250513373
default,R,HC040,ses-01,cell_quality,0.6208140774824173
default,R,HC040,ses-02,cell_quality,0.6276620761921031
default,R,HC044,ses-01,cell_quality,0.5919304349706958
default,R,HC044,ses-02,cell_quality,0.5967048679115415
default,R,HC046,ses-01,cell_quality,0.5904714781075681
default,R,HC046,ses-02,cell_quality,0.5953371545020057
default,R,HC052,ses-01,cell_quality,0.6144253958848943
default,R,HC052,ses-02,cell_quality,0.6075804290214626
default,R,HC053,ses-01,cell_quality,0.5839715170360454
default,R,HC053,ses-02,cell_quality,0.580650691257733
default,R,HC054,ses-01,cell_quality,0.6110406935178129
default,R,HC054,ses-02,cell_quality,0.6075170974497559
default,R,HC055,ses-01,cell_quality,0.6404345573107686
default,R,HC055,ses-02,cell_quality,0.6331649502331947
default,R,HC056,ses-01,cell_quality,0.63491989227506
default,R,HC056,ses-02,cell_quality,0.6342257568636618
default,R,HC062,ses-01,cell_quality,0.6041069383178822
default,R,HC062,ses-02,cell_quality,0.6184456328290983
default,R,HC063,ses-01,cell_quality,0.5912432452702425
default,R,HC063,ses-02,cell_quality,0.612402296095679
default,R,HC065,ses-01,cell_quality,0.602516405160078
default,R,HC065,ses-02,cell_quality,0.5826796099767041
default,R,HC067,ses-01,cell_quality,0.6200615603984229
default,R,HC067,ses-02,cell_quality,0.6126048679351472
default,R,HC068,ses-01,cell_quality,0.6130679733403193
default,R,HC068,ses-02,cell_quality,0.6116061814488839
default,R,HC069,ses-01,cell_quality,0.6010924234621501
default,R,HC069,ses-02,cell_quality,0.5995576072489661
default,R,HC071,ses-01,cell_quality,0.6229121496541632
default,R,HC071,ses-02,cell_quality,0.6200279530680222
default,R,HC072,ses-01,cell_quality,0.6166928702021562
default,R,HC072,ses-02,cell_quality,0.6248828238804127
default,R,HC076,ses-01,cell_quality,0.6136603591994425
default,R,HC076,ses-02,cell_quality,0.617721131588941
default,R,HC077,ses-01,cell_quality,0.5926967589170602
default,R,HC077,ses-02,cell_quality,0.588777143001337
default,R,HC079,ses-01,cell_quality,0.6331477979963218
default,R,HC079,ses-02,cell_quality,0.6318914033618006
default,R,HC080,ses-01,cell_quality,0.6364033790174236
default,R,HC080,ses-02,cell_quality,0.6256678355610781
default,R,HC081,ses-01,cell_quality,0.5973551836421167
default,R,HC081,ses-02,cell_quality,0.5849485070309042
default,R,HC082,ses-01,cell_quality,0.6318929335758579
default,R,HC082,ses-02,cell_quality,0.6332430205949313
default,R,HC083,ses-01,cell_quality,0.6139605160901455
default,R,HC083,ses-02,cell_quality,0.6216245653461366
default,R,HC085,ses-01,cell_quality,0.6441845991152007
default,R,HC085,ses-02,cell_quality,0.628813822538776
default,R,HC087,ses-01,cell_quality,0.6254789407714028
default,R,HC087,ses-02,cell_quality,0.616501870443133
default,R,HC088,ses-01,cell_quality,0.6089260918331079
default,R,HC088,ses-02,cell_quality,0.5984010760399457
default,R,HC091,ses-01,cell_quality,0.5928230490690957
default,R,HC091,ses-02,cell_quality,0.5922556223803068
default,R,HC092,ses-01,cell_quality,0.6193846611201048
default,R,HC092,ses-02,cell_quality,0.6213587976017283
default,R,HC093,ses-01,cell_quality,0.6056500207665751
default,R,HC093,ses-02,cell_quality,0.6040428759927101
default,R,HC108,ses-01,cell_quality,0.5920518617171924
default,R,HC108,ses-02,cell_quality,0.616075273124577
default,R,HC117,ses-01,cell_quality,0.6010033366803055
default,R,HC117,ses-02,cell_quality,0.6025234304999237
default,R,HC118,ses-01,cell_quality,0.6070297380578333
default,R,HC118,ses-02,cell_quality,0.6066479730411144
default,R,HC120,ses-01,cell_quality,0.6205541868793722
default,R,HC120,ses-02,cell_quality,0.6219316208645758
default,R,HC126,ses-01,cell_quality,0.6144193880871806
default,R,HC126,ses-02,cell_quality,0.6170186031081564
default,R,HC130,ses-01,cell_quality,0.5942183650258973
default,R,HC130,ses-02,cell_quality,0.5997268872675611
default,R,HC131,ses-01,cell_quality,0.6040387594108503
default,R,HC131,ses-02,cell_quality,0.6062360027141237
default,R,HC135,ses-01,cell_quality,0.6186168959284551
default,R,HC135,ses-02,cell_quality,0.6140800385731295
default,R,HC136,ses-01,cell_quality,0.6111441805798854
default,R,HC136,ses-02,cell_quality,0.6056026418679861
